ID,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,OutsideMinMax,CC Number,Credit Limit,Credit Used,OnlinePurchase,Vendor,CustomerHomeCity,CustomerAge,AgeLevel,CustomerGender,CustomerMaritalStatus,CustomerHasChildren,IsFraud,TransactionNumber,Transaction Date,Transaction Time,SourceOutsideUsual
1322,Isabella,Thomas,$104.63 ,5,375,Inside,4221780000000000,40000,0.751644246,Yes,InternationalHolding,Farmers Branch,31,Middle,Female,Widowed,Yes,0,38751211,4/30/23,7:17:10,No
1329,Olivia,Davis,$512.50 ,8,573,Inside,4750260000000000,5000,0.145633218,Yes,Starbucks,Farmers Branch,38,Middle,Female,Widowed,Yes,0,9340173,8/12/23,15:18:22,No
1339,Elijah,Martinez,$180.83 ,7,569,Inside,4067050000000000,20000,0.627864806,Yes,Subaru,Addison,34,Middle,Male,Widowed,Yes,0,50913418,12/19/23,6:25:37,No
1378,Michael,Thomas,$142.58 ,5,371,Inside,4109250000000000,1000,0.466325104,Yes,Honda,Dallas,51,Middle,Male,Widowed,No,0,13109041,11/20/23,19:46:33,No
1398,Jackson,Gonzalez,$92.39 ,10,702,Inside,4595490000000000,15000,0.416646645,Yes,Starbucks,Plano,60,Middle,Female,Widowed,Yes,0,15111054,8/10/23,14:23:28,No
1438,Jackson,Jones,$190.49 ,5,388,Inside,4484330000000000,10000,0.786894027,Yes,Lift,Farmers Branch,49,Middle,Male,Widowed,No,0,23507273,9/3/23,19:43:21,No
1458,Michael,Hernandez,$322.14 ,7,509,Inside,4280580000000000,1000,0.86622815,Yes,Uber,Farmers Branch,40,Middle,Male,Widowed,No,0,82228228,9/29/23,9:35:59,No
1482,Amelia,Lee,$303.75 ,10,706,Inside,4945600000000000,5000,0.299579628,Yes,SMU,Dallas,57,Middle,Female,Widowed,Yes,0,69968078,1/2/23,18:25:19,No
1511,Ethan,Hernandez,$218.66 ,5,407,Inside,4910820000000000,40000,0.334422586,Yes,McDonald's,Dallas,36,Middle,Male,Widowed,No,0,95428153,11/1/23,0:52:48,No
1647,Oliver,Thomas,$17.22 ,8,651,Inside,4564300000000000,15000,0.247622315,Yes,Subaru,McKinney,38,Middle,Male,Widowed,No,0,39667941,4/12/23,1:14:06,No
1657,Benjamin,Williams,$512.65 ,8,567,Inside,4527090000000000,15000,0.120849681,Yes,SMU,Irving,49,Middle,Male,Widowed,No,0,9894936,10/31/23,16:12:56,No
1671,Jackson,Garcia,$176.42 ,10,782,Inside,4919840000000000,15000,0.910954427,Yes,Apple,Farmers Branch,34,Middle,Female,Widowed,No,0,46916559,12/11/23,20:24:00,No
1718,Mia,Taylor,$104.30 ,11,797,Inside,4607110000000000,10000,0.298114601,Yes,Walmart,Addison,56,Middle,Female,Widowed,Yes,0,43072018,4/19/23,15:44:31,No
1738,Mia,Jones,$12.59 ,7,549,Inside,4136090000000000,15000,0.465934811,Yes,Smoothy King,Arlington,44,Middle,Male,Widowed,Yes,0,50571797,8/24/23,12:58:52,No
1847,John,Harris,$114.07 ,10,726,Inside,4790820000000000,1000,0.039981061,Yes,Uber,McKinney,46,Middle,Female,Widowed,No,0,61302123,2/1/23,2:54:48,No
1871,Logan,Davis,$211.65 ,5,426,Inside,4134840000000000,15000,0.155475622,Yes,Subaru,Arlington,32,Middle,Male,Widowed,Yes,0,37693283,10/4/23,9:33:54,No
1902,Oliver,Lee,$17.26 ,9,722,Inside,4477880000000000,20000,0.230288127,Yes,IBM,Dallas,59,Middle,Female,Widowed,Yes,0,68875821,2/14/23,10:56:17,No
2103,Jackson,Harris,$530.72 ,10,780,Inside,4876250000000000,40000,0.711974103,Yes,Walmart,Addison,58,Middle,Male,Widowed,Yes,0,23877551,8/20/23,15:09:26,No
2105,Aiden,Rodriguez,$49.91 ,8,613,Inside,4556660000000000,20000,0.999102007,Yes,Starbucks,Frisco,54,Middle,Female,Widowed,Yes,0,63930924,1/25/23,9:19:02,No
2110,Liam,Williams,$215.02 ,9,697,Inside,4460990000000000,10000,0.340593887,Yes,SMU,McKinney,51,Middle,Female,Widowed,No,0,12799528,10/12/23,0:02:59,No
2151,Lucas,Clark,$97.36 ,10,740,Inside,4695730000000000,1000,0.593113779,Yes,Subaru,Farmers Branch,34,Middle,Male,Widowed,No,0,24926874,9/21/23,7:01:42,No
2199,Liam,Anderson,$194.28 ,3,278,Inside,4229230000000000,1000,0.233809976,Yes,Honda,Arlington,55,Middle,Female,Widowed,No,0,31000395,10/31/23,18:30:37,No
2200,Mia,Perez,$58.50 ,1,102,Inside,4756420000000000,20000,0.217597604,Yes,IBM,Dallas,33,Middle,Male,Widowed,No,0,44540905,10/28/23,16:43:03,No
213,Michael,Davis,$58.01 ,4,327,Inside,4721640000000000,1000,0.554822494,No,Netflix,McKinney,73,High,Male,Divorced,No,0,33411345,5/25/23,4:43:54,No
292,Aiden,Hernandez,$643.20 ,9,697,Inside,4960900000000000,20000,0.577813639,No,InternationalHolding,Frisco,65,High,Female,Divorced,No,0,44496955,12/25/23,22:08:55,No
366,Mia,Perez,$176.33 ,7,566,Inside,4655690000000000,1000,0.588895353,No,Apple,Irving,63,High,Female,Divorced,Yes,0,50542542,4/17/23,11:35:38,No
430,Sophia,Clark,$115.84 ,6,510,Inside,4766380000000000,1000,0.782396447,No,McDonald's,Addison,76,High,Male,Divorced,No,0,19601930,10/1/23,20:15:28,No
644,Harper,Thomas,$65.94 ,7,579,Inside,4869190000000000,1000,0.204440052,No,Netflix,Farmers Branch,65,High,Female,Divorced,No,0,23243870,6/23/23,18:09:21,No
751,Mia,Harris,$148.01 ,4,296,Inside,4289800000000000,40000,0.058287853,No,Walmart,Farmers Branch,68,High,Male,Divorced,No,0,1665080,7/27/23,22:23:38,No
830,Charlotte,Lee,$96.22 ,3,221,Inside,4521280000000000,15000,0.813714587,No,Lift,Farmers Branch,61,High,Male,Divorced,No,0,83170804,3/31/23,5:34:21,No
901,John,Hernandez,$95.70 ,3,276,Inside,4209730000000000,1000,0.99113171,No,Home Depot,Dallas,62,High,Male,Divorced,Yes,0,85805774,2/7/23,3:02:09,No
1297,Lucas,Rodriguez,$96.79 ,5,426,Inside,4767950000000000,20000,0.034342577,No,Amazon,Addison,77,High,Female,Divorced,Yes,0,45695810,8/6/23,19:04:58,No
1451,Harper,Smith,$362.83 ,9,719,Inside,4701350000000000,40000,0.3502986,No,SMU,Dallas,70,High,Male,Divorced,No,0,57985433,4/5/23,19:19:33,No
1479,Harper,Rodriguez,$581.27 ,10,711,Inside,4929240000000000,40000,0.022751362,No,Honda,Plano,72,High,Female,Divorced,No,0,27806933,2/16/23,15:54:33,No
1636,Alexander,Lee,$161.77 ,3,223,Inside,4313270000000000,1000,0.629887217,No,Netflix,Arlington,79,High,Female,Divorced,Yes,0,2540188,2/2/23,0:47:04,No
1688,Liam,Hernandez,$241.66 ,8,626,Inside,4312820000000000,20000,0.842019086,No,Lift,Addison,72,High,Female,Divorced,No,0,14069280,6/1/23,4:46:21,No
1709,Benjamin,Jones,$138.32 ,9,706,Inside,4581090000000000,15000,0.489219708,No,Walmart,Plano,65,High,Female,Divorced,Yes,0,62326427,6/2/23,8:03:19,No
1817,Benjamin,Taylor,$13.66 ,5,369,Inside,4034380000000000,20000,0.864831075,No,Honda,Rockwall,71,High,Male,Divorced,Yes,0,91395797,5/15/23,9:51:58,No
2028,Oliver,Wilson,$151.16 ,6,443,Inside,4671370000000000,1000,0.336905494,No,Honda,Farmers Branch,80,High,Male,Divorced,No,0,6205830,7/10/23,6:31:35,No
2078,Sophia,Smith,$218.85 ,4,298,Inside,4582650000000000,40000,0.168341969,No,Amazon,Frisco,68,High,Female,Divorced,No,0,71624069,2/1/23,15:57:36,No
2134,Alexander,Hernandez,$347.65 ,6,430,Inside,4484240000000000,15000,0.886632319,No,McDonald's,Irving,80,High,Male,Divorced,Yes,0,42210785,10/10/23,20:17:04,No
2141,Logan,Thomas,$287.15 ,5,426,Inside,4787300000000000,10000,0.515071579,No,Starbucks,Dallas,66,High,Female,Divorced,No,0,17275763,11/19/23,12:25:12,No
2146,Michael,Martinez,$339.94 ,5,396,Inside,4719150000000000,15000,0.143745611,No,SMU,Dallas,68,High,Female,Divorced,No,0,31769492,2/9/23,7:55:43,No
2155,John,Anderson,$251.49 ,4,344,Inside,4200350000000000,5000,0.726019609,No,Uber,Arlington,67,High,Male,Divorced,Yes,0,54623628,7/11/23,14:07:13,No
2184,Logan,White,$333.06 ,8,611,Inside,4547900000000000,15000,0.727849648,No,McDonald's,Rockwall,66,High,Male,Divorced,Yes,0,48612756,10/16/23,22:42:03,No
2196,Isabella,Wilson,$187.45 ,3,297,Inside,4922960000000000,10000,0.242360135,No,SMU,Irving,79,High,Male,Divorced,Yes,0,43494955,2/2/23,7:08:17,No
309,Amelia,Taylor,$73.09 ,5,435,Inside,4876320000000000,5000,0.928039666,No,InternationalHolding,Arlington,61,High,Male,Married,No,0,82578570,9/11/23,0:17:22,No
340,Charlotte,Wilson,$43.38 ,9,665,Inside,4287860000000000,1000,0.323813572,No,Netflix,Dallas,78,High,Female,Married,Yes,0,2522980,9/30/23,7:07:03,No
348,Amelia,Clark,$266.16 ,6,427,Inside,4398560000000000,10000,0.687499665,No,Subaru,Frisco,77,High,Male,Married,Yes,0,66969487,1/24/23,20:22:12,No
385,Michael,Thomas,$220.31 ,8,633,Inside,4867900000000000,40000,0.264317622,No,Starbucks,Frisco,69,High,Male,Married,No,0,23327720,12/29/23,21:29:40,No
387,Ethan,White,$136.13 ,10,731,Inside,4432340000000000,1000,0.268463671,No,McDonald's,Frisco,70,High,Female,Married,Yes,0,28981691,6/28/23,3:30:55,No
433,John,Williams,$626.61 ,9,668,Inside,4727130000000000,1000,0.663186156,No,Honda,Plano,79,High,Female,Married,Yes,0,35352839,6/21/23,16:36:10,No
440,John,Rodriguez,$461.09 ,7,554,Inside,4556500000000000,5000,0.412279153,No,Apple,McKinney,62,High,Female,Married,Yes,0,48426565,3/31/23,14:36:28,No
469,Mia,Perez,$503.93 ,7,568,Inside,4014470000000000,15000,0.128117982,No,Subaru,Plano,66,High,Female,Married,No,0,40101485,11/13/23,22:11:32,No
533,Sophia,Taylor,$436.51 ,10,718,Inside,4084190000000000,5000,0.922040267,No,Apple,Dallas,75,High,Male,Married,No,0,84739956,6/25/23,2:49:23,No
551,Sophia,Lewis,$210.84 ,9,695,Inside,4728220000000000,40000,0.273105096,No,Netflix,Rockwall,64,High,Male,Married,No,0,23481270,4/16/23,21:25:46,No
601,Logan,Wilson,$570.73 ,10,774,Inside,4438110000000000,5000,0.971693691,No,Starbucks,Arlington,75,High,Male,Married,No,0,28763059,6/1/23,6:36:14,No
617,Ava,Martinez,$368.11 ,10,724,Inside,4060700000000000,10000,0.234721187,No,Uber,Farmers Branch,78,High,Female,Married,Yes,0,67198126,4/30/23,12:56:47,No
676,John,Lee,$414.55 ,6,482,Inside,4943320000000000,1000,0.912617507,No,Starbucks,McKinney,72,High,Male,Married,Yes,0,40263460,2/10/23,21:48:55,No
722,Isabella,Taylor,$348.14 ,4,359,Inside,4749390000000000,20000,0.34149345,No,Subaru,Arlington,73,High,Male,Married,Yes,0,97783011,7/15/23,10:56:07,No
741,Ava,Wilson,$60.77 ,7,537,Inside,4675550000000000,40000,0.457901224,No,InternationalHolding,Dallas,80,High,Male,Married,Yes,0,82483699,12/18/23,3:41:01,No
839,Amelia,Hernandez,$671.90 ,11,838,Inside,4130600000000000,20000,0.838852648,No,Starbucks,Arlington,73,High,Female,Married,Yes,0,41832472,6/27/23,4:46:40,No
1195,Isabella,Wilson,$15.06 ,8,626,Inside,4322270000000000,10000,0.197330469,No,Apple,Addison,63,High,Male,Married,No,0,56595512,8/15/23,20:34:53,No
1288,Mia,Harris,$90.13 ,4,377,Inside,4315230000000000,40000,0.441878222,No,Apple,Frisco,65,High,Male,Married,Yes,0,74895628,6/30/23,9:31:06,No
1348,Harper,Thomas,$72.66 ,2,170,Inside,4883330000000000,15000,0.918285499,No,Starbucks,Rockwall,75,High,Male,Married,Yes,0,80487761,12/3/23,1:26:58,No
1392,Ava,Anderson,$214.25 ,8,580,Inside,4489360000000000,15000,0.952606865,No,Lift,Arlington,74,High,Female,Married,No,0,33621631,3/25/23,6:55:48,No
1445,Jackson,Smith,$185.08 ,10,750,Inside,4189810000000000,5000,0.358052163,No,InternationalHolding,Arlington,70,High,Female,Married,Yes,0,44421551,12/27/23,10:32:55,No
1542,Liam,Hernandez,$194.85 ,6,443,Inside,4020470000000000,40000,0.315826288,No,Amazon,Irving,67,High,Male,Married,No,0,54428761,3/3/23,9:46:39,No
1615,Isabella,Anderson,$381.72 ,10,775,Inside,4951960000000000,1000,0.584246642,No,IBM,Dallas,79,High,Male,Married,No,0,58762003,6/14/23,16:36:38,No
1788,Mia,Perez,$14.25 ,5,416,Inside,4349840000000000,10000,0.766059241,No,Walmart,Farmers Branch,70,High,Male,Married,Yes,0,66308149,1/9/23,14:00:52,No
1900,Isabella,Garcia,$52.57 ,9,712,Inside,4563000000000000,15000,0.304133493,No,Apple,Irving,64,High,Male,Married,Yes,0,75167618,6/26/23,21:54:51,No
2007,Jackson,Wilson,$36.67 ,7,554,Inside,4281570000000000,20000,0.829899251,No,Walmart,Plano,68,High,Female,Married,Yes,0,96553910,8/26/23,15:39:34,No
2082,Lucas,Williams,$10.55 ,3,211,Inside,4015240000000000,1000,0.486688761,No,Uber,Frisco,74,High,Female,Married,No,0,58668750,2/16/23,1:06:08,No
2091,Michael,Harris,$334.18 ,11,778,Inside,4984480000000000,5000,0.378144472,No,Walmart,Farmers Branch,64,High,Male,Married,Yes,0,9412836,2/23/23,11:39:02,No
2108,Elijah,Perez,$40.77 ,10,728,Inside,4566000000000000,40000,0.046900422,No,Netflix,Farmers Branch,79,High,Male,Married,Yes,0,15109787,7/21/23,0:51:09,No
2149,Lucas,Rodriguez,$377.79 ,6,432,Inside,4523270000000000,10000,0.305196097,No,Apple,Addison,72,High,Male,Married,Yes,0,29097996,1/2/23,16:36:21,No
2150,Logan,Martinez,$329.81 ,11,802,Inside,4105260000000000,20000,0.891426483,No,McDonald's,Irving,71,High,Female,Married,No,0,42089123,11/18/23,16:23:50,No
2192,Liam,Smith,$266.02 ,4,299,Inside,4173820000000000,40000,0.351907533,No,Walmart,Rockwall,76,High,Male,Married,No,0,35941794,9/12/23,18:32:18,No
2195,Sophia,Clark,$208.86 ,4,331,Inside,4558420000000000,20000,0.983129245,No,Smoothy King,Plano,65,High,Male,Married,No,0,42906184,6/9/23,2:32:59,No
268,Aiden,Williams,$346.31 ,11,865,Inside,4561120000000000,1000,0.123855858,No,Home Depot,McKinney,78,High,Male,Single,Yes,0,38301924,5/23/23,17:28:09,No
273,Charlotte,Perez,$291.69 ,5,447,Inside,4530270000000000,40000,0.323308412,No,Honda,Plano,78,High,Female,Single,No,0,86406826,7/15/23,10:08:35,No
300,Sophia,Harris,$350.40 ,7,570,Inside,4664790000000000,15000,0.678417244,No,Netflix,Addison,70,High,Male,Single,No,0,9738040,2/4/23,22:17:27,No
323,Liam,Taylor,$129.94 ,7,577,Inside,4998980000000000,15000,0.850107077,No,Starbucks,Rockwall,63,High,Female,Single,Yes,0,11837725,12/7/23,11:35:57,No
480,Harper,Anderson,$477.90 ,8,561,Inside,4596190000000000,20000,0.434538311,No,InternationalHolding,Farmers Branch,62,High,Female,Single,Yes,0,40815479,1/31/23,19:14:17,No
547,Oliver,Martinez,$11.31 ,10,794,Inside,4365340000000000,1000,0.781375711,No,Apple,Plano,61,High,Female,Single,Yes,0,93988378,10/12/23,7:32:57,No
554,Lucas,Lee,$245.97 ,10,733,Inside,4173010000000000,5000,0.751738263,No,SMU,Arlington,80,High,Male,Single,Yes,0,32297985,12/10/23,9:31:18,No
622,Liam,Smith,$385.58 ,8,652,Inside,4322520000000000,1000,0.236642048,No,SMU,Dallas,74,High,Male,Single,Yes,0,86686415,9/25/23,14:49:07,No
667,Aiden,Clark,$328.31 ,10,770,Inside,4965820000000000,1000,0.876845161,No,Uber,McKinney,70,High,Female,Single,No,0,75025771,2/9/23,1:17:21,No
731,John,Anderson,$125.37 ,7,528,Inside,4600360000000000,1000,0.918983823,No,Walmart,Plano,71,High,Male,Single,No,0,76419508,3/10/23,3:20:42,No
809,Lucas,Martinez,$625.32 ,8,653,Inside,4827070000000000,20000,0.842005668,No,Uber,Frisco,76,High,Male,Single,No,0,16340256,4/7/23,19:16:55,No
847,Liam,Davis,$207.01 ,9,641,Inside,4256130000000000,15000,0.360701379,No,Apple,Rockwall,78,High,Male,Single,Yes,0,44013807,12/4/23,17:38:07,No
863,Olivia,Williams,$506.68 ,7,575,Inside,4278430000000000,40000,0.530452126,No,Walmart,Rockwall,70,High,Female,Single,Yes,0,55621495,7/22/23,13:47:56,No
888,Olivia,Davis,$110.11 ,8,622,Inside,4479030000000000,10000,0.491504601,No,Lift,Rockwall,76,High,Female,Single,Yes,0,3029678,9/26/23,18:46:53,No
965,Amelia,Smith,$5.16 ,2,221,Inside,4921390000000000,40000,0.706583929,No,Lift,McKinney,69,High,Male,Single,Yes,0,83010852,7/31/23,19:05:49,No
1310,Ethan,Rodriguez,$402.08 ,7,552,Inside,4232760000000000,20000,0.150416464,No,IBM,Frisco,80,High,Female,Single,No,0,89159532,12/9/23,6:26:27,No
1409,Harper,Rodriguez,$250.19 ,9,672,Inside,4945100000000000,40000,0.503990784,No,Uber,Addison,64,High,Male,Single,Yes,0,24014780,12/31/23,14:23:21,No
1466,Benjamin,White,$33.34 ,11,810,Inside,4218370000000000,40000,0.518976531,No,Starbucks,Arlington,71,High,Female,Single,Yes,0,74966582,9/5/23,23:32:50,No
1544,Amelia,Jones,$23.58 ,3,280,Inside,4884220000000000,5000,0.902260781,No,Smoothy King,McKinney,64,High,Male,Single,Yes,0,2389575,7/16/23,11:16:45,No
1752,Alexander,Williams,$124.34 ,3,261,Inside,4056660000000000,15000,0.911948758,No,Smoothy King,Plano,75,High,Male,Single,No,0,29173583,6/21/23,7:08:23,No
1832,Oliver,Gonzalez,$363.30 ,4,374,Inside,4713540000000000,10000,0.919282944,No,Honda,Farmers Branch,70,High,Male,Single,Yes,0,80259262,12/21/23,2:43:08,No
1869,Jackson,Davis,$203.89 ,3,216,Inside,4895550000000000,10000,0.464084287,No,Netflix,Plano,74,High,Female,Single,Yes,0,56178675,3/9/23,21:34:03,No
1901,Benjamin,Harris,$135.01 ,11,770,Inside,4685260000000000,20000,0.04019792,No,Honda,Frisco,64,High,Female,Single,Yes,0,67401569,4/1/23,7:24:51,No
1992,Charlotte,Perez,$111.50 ,7,554,Inside,4044590000000000,40000,0.687759756,No,Netflix,McKinney,79,High,Female,Single,No,0,53720584,1/17/23,1:06:16,No
2100,Lucas,Thomas,$26.51 ,5,419,Inside,4155420000000000,20000,0.989644023,No,Netflix,Frisco,65,High,Female,Single,No,0,58093725,5/21/23,23:30:15,No
2104,Charlotte,Smith,$50.89 ,7,526,Inside,4294550000000000,5000,0.987854394,No,IBM,Dallas,73,High,Female,Single,Yes,0,79968426,6/26/23,11:19:39,No
2158,Jackson,Perez,$192.52 ,6,519,Inside,4452310000000000,20000,0.104844435,No,Subaru,Rockwall,70,High,Male,Single,Yes,0,40136244,3/31/23,20:59:16,No
179, Aiden     , Harper,$492.66 ,10,722,Inside,9668370464380890,20000,0.422446061,No,Netflix,Plano,62,High,f,Single ,Yes,0,9351703,9/7/25,19:17:17,No
206,Alexander,Anderson,$379.11 ,6,510,Inside,4935740000000000,40000,0.822768757,No,Netflix,Addison,70,High,Female,Widowed,Yes,0,20397487,10/8/23,17:33:50,No
285,Mia,Taylor,$272.26 ,6,459,Inside,4811760000000000,10000,0.224553408,No,IBM,Plano,77,High,Female,Widowed,Yes,0,72950388,1/1/23,20:46:08,No
298,Jackson,Garcia,$48.87 ,5,427,Inside,4742980000000000,40000,0.28550453,No,Walmart,Irving,70,High,Male,Widowed,No,0,34312219,1/19/23,0:10:48,No
392,Charlotte,Lee,$368.84 ,8,659,Inside,4736250000000000,20000,0.45384499,No,Amazon,Rockwall,64,High,Female,Widowed,Yes,0,99889305,10/1/23,21:43:31,No
639,Amelia,Wilson,$82.53 ,7,551,Inside,4115270000000000,15000,0.803302126,No,Smoothy King,Plano,68,High,Female,Widowed,Yes,0,88910970,6/14/23,21:47:03,No
655,Sophia,Taylor,$20.25 ,10,712,Inside,4372390000000000,1000,0.221884284,No,McDonald's,McKinney,62,High,Male,Widowed,Yes,0,39002914,6/3/23,22:17:15,No
672,Aiden,Garcia,$131.22 ,6,490,Inside,4954970000000000,40000,0.60991329,No,Subaru,Arlington,80,High,Male,Widowed,Yes,0,80549125,6/21/23,18:13:56,No
681,Jackson,White,$274.74 ,10,764,Inside,4470680000000000,15000,0.128158056,No,Apple,Addison,73,High,Female,Widowed,No,0,50433906,12/7/23,9:22:32,No
796,Olivia,Perez,$211.86 ,4,366,Inside,4283040000000000,1000,0.101307284,No,Honda,Addison,66,High,Female,Widowed,No,0,97700896,4/17/23,10:40:54,No
835,Benjamin,Wilson,$84.63 ,5,356,Inside,4427130000000000,5000,0.413189801,No,Home Depot,Arlington,80,High,Male,Widowed,No,0,48704702,6/22/23,6:32:01,No
840,Alexander,Lee,$128.97 ,8,590,Inside,4888800000000000,15000,0.734085551,No,SMU,Farmers Branch,76,High,Male,Widowed,No,0,85781086,2/26/23,13:51:36,No
857,Amelia,Hernandez,$434.71 ,8,606,Inside,4553000000000000,10000,0.165124423,No,Netflix,Farmers Branch,66,High,Male,Widowed,No,0,77646371,7/4/23,10:41:03,No
913,Jackson,Martinez,$232.47 ,10,778,Inside,4825150000000000,15000,0.955605377,No,Apple,Irving,74,High,Male,Widowed,Yes,0,78801221,4/6/23,9:03:32,No
952,Amelia,Davis,$193.51 ,8,595,Inside,4558320000000000,15000,0.939226232,No,Uber,Rockwall,79,High,Female,Widowed,Yes,0,38361484,5/12/23,11:52:42,No
991,Mia,Martinez,$144.95 ,9,715,Inside,4680770000000000,5000,0.178728659,No,Apple,Frisco,79,High,Female,Widowed,Yes,0,45740779,1/9/23,16:47:15,No
1033,John,Thomas,$333.09 ,9,706,Inside,4008330000000000,10000,0.905194548,No,Lift,McKinney,62,High,Male,Widowed,No,0,69320099,7/3/23,22:22:59,No
1333,Aiden,Wilson,$142.99 ,8,577,Inside,4469700000000000,5000,0.665969886,No,Smoothy King,Farmers Branch,64,High,Female,Widowed,Yes,0,29583680,9/2/23,13:23:23,No
1463,Ethan,Garcia,$511.55 ,8,561,Inside,4692710000000000,10000,0.006471102,No,Starbucks,Farmers Branch,74,High,Female,Widowed,No,0,84736514,2/9/23,4:06:32,No
1480,Michael,Perez,$112.36 ,6,448,Inside,4638680000000000,20000,0.874243092,No,SMU,Rockwall,64,High,Female,Widowed,No,0,61416319,12/17/23,16:11:30,No
1799,Amelia,Gonzalez,$458.29 ,8,597,Inside,4338230000000000,5000,0.890447255,No,Honda,Rockwall,67,High,Female,Widowed,No,0,90288289,10/20/23,10:31:49,No
2004,Elijah,Anderson,$245.55 ,4,377,Inside,4150220000000000,10000,0.663004488,No,McDonald's,Addison,67,High,Male,Widowed,No,0,11088522,8/29/23,6:33:33,No
2052,Sophia,Lee,$194.96 ,4,322,Inside,4943510000000000,15000,0.392674937,No,Subaru,Farmers Branch,69,High,Female,Widowed,No,0,85486363,5/20/23,14:10:19,No
2083,Logan,Hernandez,$94.81 ,8,578,Inside,4720070000000000,20000,0.358125131,No,IBM,Irving,77,High,Female,Widowed,No,0,1065452,2/20/23,4:42:29,No
2142,Charlotte,Garcia,$22.31 ,3,296,Inside,4077440000000000,1000,0.30224264,No,Smoothy King,Frisco,68,High,Male,Widowed,Yes,0,13795596,12/17/23,16:23:15,No
2153,Amelia,Lewis,$8.91 ,2,203,Inside,4751850000000000,1000,0.167285136,No,Apple,Addison,75,High,Female,Widowed,No,0,57402784,10/8/23,17:44:02,No
218,John,Davis,$614.41 ,10,734,Inside,4250310000000000,15000,0.32385412,No,InternationalHolding,Arlington,86,Highest,Female,Divorced,Yes,0,10364474,10/20/23,0:35:08,No
246,Sophia,Taylor,$489.17 ,10,769,Inside,4493550000000000,20000,0.63681787,No,Subaru,Arlington,99,Highest,Female,Divorced,No,0,93152637,7/27/23,7:24:23,No
358,Ethan,Anderson,$389.23 ,5,404,Inside,4037710000000000,1000,0.000725399,No,McDonald's,Irving,84,Highest,Female,Divorced,Yes,0,49640826,11/9/23,19:31:13,No
409,Aiden,Wilson,$480.39 ,8,643,Inside,4237040000000000,20000,0.418813589,No,Subaru,McKinney,99,Highest,Female,Divorced,Yes,0,23486923,10/3/23,10:22:30,No
507,Sophia,White,$55.23 ,5,366,Inside,4794220000000000,10000,0.827943256,No,SMU,Plano,90,Highest,Female,Divorced,No,0,57173700,11/11/23,21:02:49,No
626,John,Perez,$358.12 ,9,655,Inside,4898860000000000,10000,0.451337341,No,Lift,Farmers Branch,83,Highest,Female,Divorced,Yes,0,91232852,2/18/23,10:00:50,No
637,Oliver,Martinez,$149.15 ,8,612,Inside,4275550000000000,15000,0.874340591,No,Lift,Rockwall,88,Highest,Female,Divorced,No,0,8746271,2/15/23,10:45:08,No
697,Logan,Thomas,$272.97 ,11,781,Inside,4004590000000000,10000,0.270059943,No,IBM,Addison,100,Highest,Male,Divorced,No,0,32614758,12/14/23,1:53:01,No
793,Logan,Lee,$399.34 ,10,748,Inside,4398410000000000,15000,0.917895843,No,Apple,Dallas,99,Highest,Female,Divorced,Yes,0,20347697,4/10/23,18:19:21,No
831,Jackson,Rodriguez,$513.42 ,10,706,Inside,4695390000000000,15000,0.239321127,No,Starbucks,Addison,91,Highest,Female,Divorced,No,0,63745474,3/5/23,16:23:10,No
850,Michael,Gonzalez,$503.37 ,10,702,Inside,4698980000000000,15000,0.1661978,No,Lift,Rockwall,99,Highest,Female,Divorced,No,0,72262325,6/26/23,16:47:17,No
940,Lucas,Clark,$145.49 ,7,554,Inside,4535070000000000,40000,0.498166543,No,SMU,Plano,89,Highest,Female,Divorced,Yes,0,77357822,5/28/23,0:07:08,No
1213,Sophia,Garcia,$183.68 ,7,577,Inside,4438120000000000,10000,0.325323043,No,McDonald's,Plano,91,Highest,Male,Divorced,No,0,90217318,6/20/23,16:32:45,No
1298,Olivia,Perez,$291.74 ,10,780,Inside,4237500000000000,15000,0.034236501,No,Apple,Irving,89,Highest,Male,Divorced,No,0,43200778,8/3/23,22:46:42,No
1319,Sophia,Davis,$391.22 ,9,655,Inside,4049630000000000,20000,0.284828105,No,Subaru,Plano,88,Highest,Male,Divorced,No,0,48267512,5/13/23,14:03:25,No
1321,Aiden,Clark,$433.38 ,9,671,Inside,4509050000000000,5000,0.571717774,No,SMU,Farmers Branch,92,Highest,Female,Divorced,No,0,71915322,11/9/23,12:39:24,No
1432,Aiden,Perez,$474.25 ,7,538,Inside,4639580000000000,15000,0.409679779,No,Apple,Rockwall,90,Highest,Female,Divorced,Yes,0,63316804,6/30/23,1:06:33,No
1433,Ava,Garcia,$156.69 ,11,866,Inside,4150430000000000,20000,0.045258622,No,Amazon,Farmers Branch,90,Highest,Female,Divorced,Yes,0,95576418,12/26/23,9:10:57,No
1434,Harper,Perez,$226.89 ,6,489,Inside,4448510000000000,20000,0.029217079,No,SMU,Irving,100,Highest,Female,Divorced,Yes,0,67594945,1/1/23,12:33:31,No
1441,Alexander,Harris,$27.93 ,7,501,Inside,4998080000000000,15000,0.102313127,No,Smoothy King,McKinney,87,Highest,Female,Divorced,Yes,0,8275512,9/26/23,19:42:16,No
1496,Charlotte,Wilson,$279.22 ,5,392,Inside,4380320000000000,10000,0.35007456,No,McDonald's,Dallas,101,Highest,Male,Divorced,No,0,85731768,11/1/23,11:41:25,No
